id,time,left_pwm,right_pwm,left_pressure,right_pressure,left_flex,right_flex,base_pos_x,base_pos_y,tip_pos_x,tip_pos_y
128,3.83001708984375,0.0,0.0,102.0,110.0,637.0,624.0,564.5128636677798,342.9178313820125,565.1521176193125,467.00777548005215
129,3.8599853515625,0.0,0.0,101.0,110.0,634.0,625.0,564.4403017467474,342.8820002831972,564.6291767864295,466.70380608890173
130,3.8900146484375,0.0,0.0,101.0,110.0,637.0,627.0,564.5128636677798,342.9178313820125,564.6291767864295,466.70380608890173
131,3.91998291015625,0.0,0.0,101.0,110.0,639.0,628.0,564.5902099516909,342.9443391376518,565.0625092142791,466.91896141432767
132,3.94000244140625,0.0,0.0,101.0,110.0,637.0,626.0,564.4403017467474,342.8820002831972,565.1306619600659,466.9605163856719
133,3.98004150390625,0.0,0.0,101.0,110.0,639.0,630.0,564.5128636677798,342.9178313820125,564.6509434023604,466.71402146261994
134,4.0,0.0,0.0,101.0,110.0,638.0,630.0,564.5128636677798,342.9178313820125,564.6509434023604,466.71402146261994
135,4.030029296875,0.0,0.0,101.0,110.0,637.0,630.0,564.5128636677798,342.9178313820125,564.0665720276744,466.6823070593112
136,4.05999755859375,0.0,0.0,101.0,110.0,642.0,632.0,564.5128636677798,342.9178313820125,564.4974616509168,466.6991142301671
137,4.09002685546875,0.0,0.0,101.0,109.0,643.0,631.0,564.5128636677798,342.9178313820125,564.8186385507963,466.69934908979184
138,4.1199951171875,0.0,0.0,102.0,110.0,644.0,633.0,564.5128636677798,342.9178313820125,564.8807279190193,466.74716523985956
139,4.1500244140625,0.0,0.0,101.0,110.0,643.0,634.0,564.4403017467474,342.8820002831972,564.4974616509168,466.6991142301671
140,4.17999267578125,0.0,0.0,101.0,110.0,641.0,633.0,564.4403017467474,342.8820002831972,564.4974616509168,466.6991142301671
141,4.21002197265625,0.0,0.0,101.0,109.0,645.0,633.0,564.6263069751537,342.8257497164451,564.4525093980203,466.54792826359613
142,4.239990234375,0.0,0.0,101.0,109.0,644.0,634.0,564.6263069751537,342.8257497164451,564.4525093980203,466.54792826359613
